id,product_id,content,label
2910309,35723184,Mình rất thích tại nghe màu Hồng Tiki giao đúng màu mình rất thích,1
3606129,35723184,hang chua duoc chat luong  mua ve nghe duoc co mot ben sai mao het bin chua duoc nua tieng la het bin,-1
4319885,35723184,tai nghe em chỉ nghe được một bên  không biết có đổi trả được không ạ,-1
3586014,35723184,đặc 2 cái 1 cái thì tốt 1 cái thì ko tốt.,-1
3586014,35723184,cho 3 sao,0
3208744,35723184,"Nhận được đúng màu sản phẩm, nhưng chỉ nghe được 1 bên.",-1
5469457,35723184,Không chất lượng chưa sai lần nào mới lấy về mà sạc không dô pin,-1
2766840,35723184,"chiếc i12 của bên shop ko sạc đc 1 bên tai nên chỉ có thể nghe đc 1 bên , mong shop phản hồi",-1
5257864,35723184,Kết nối cũng không được ổn định lắm.,-1
5257864,35723184,Nhưng hàng sử dụng tốt,1
2937339,35723184,tai phone dễ rơi ra ngoài.,-1
2937339,35723184,Rơi xong là vỡ phụ kiện bên trong.,-1
2937339,35723184,Mua mới 2 ngày mà hư rồi.,-1
4742627,35723184,Tai nghe dùng đc nhưng nghe tai bên trái lộn sang bên phải và ngược lại,-1
4940395,35723184,"ổn đẹp, nghe điều, đang chuẩn bị mua tiepe",1
3802447,35723184,phone thì xạc đầy dùng chưa được 5 phút thì hết pin.,-1
3802447,35723184,chất lượng quá kém,-1
2934434,35723184,sp sài được 1 ngày thì không sài được nữa dù đã sạc pin,-1
4997544,35723184,đẹp dễ dùng kết nối rất bình thường chất lượng âm thanh tốt,1
3225538,35723184,"cx đc ,nghe cx êm tai,nhưng đối vs Android thì nghe hơi nhỏ
còn vs ip thì nghe nghe hơn",0
4315470,35723184,hàng dùng ổn mỗi tội pin hết hơi nhanh ngoài ra thì tất cả đều oke,0
4823761,35723184,Mua cái màu vàng.,0
4823761,35723184,Dùng rất thích.,1
4823761,35723184,Chạm nhạy.,1
4823761,35723184,Quá hời với giá 100k,1
4177961,35723184,quá ok lun đóng gói cực kì kĩ lưỡng kh chày xước cảm ơn shop nhiều,1
4991963,35723184,"San pham qua tệ
Bên nghe đuoc ben ko nghe duoc
Can tiki ho trợ trả hàng",-1
3856654,35723184,Nghe k nổi.,-1
3856654,35723184,"Quá nhỏ, hàng thô, kết nối k ổn định, âm lượng quá nhỏ",-1
2725445,35723184,Tại sao máy lại mau hết pin vậy.,-1
2725445,35723184,Tôi muốn đổi lại cái khác cái này mau hết pin quá,-1
5037722,35723184,tôi quá thất vọng về sản phẩm nghe đc 1 bên giờ biết làm sao,-1
3322243,35723184,Kog thich cho may hàng kiti ban kog co gi ma sai tot het-nen minh kog mua Hàng cua kiti nua -,-1
3845469,35723184,"Kết nối Bluetooth cứ bị đứt đoạn, nghe nhạc toàn chép không có bass.",-1
2962830,35723184,Tik ki là số một vì những người khác là đặt trên Tiki,0
3658071,35723184,Tiền nào của đó nghe ok khá tốt so vs giá tiền,0
2509408,35723184,"hủy cho tôi đơn này 

tôi ko thể hủy trên hệ thống của tôi",-1
3187273,35723184,đóng gói đẹp.,1
3187273,35723184,nhưng 1 đôi bị lỗi 1 bên.,-1
3187273,35723184,vẫn ủng hộ shop nhiều lắm,1
5579694,35723184,Sản phẩm chỉ dùng đc 1 tai bên trái tai bên phải k dùng đc,-1
2931021,35723184,Quả thật là hàng của TiKi sử dụng chẩn ko cần chỉnh,1
3675867,35723184,"Tai nghe ổn, shipper thân thiện, giao trước thời gian hẹn.",1
3675867,35723184,Rất hài lòng,1
2914346,35723184,........................................................đc của ló,1
4047814,35723184,mình nghe được có 1 bên trái bên phải k nghe đc có đổi lại k ạh,-1
3051641,35723184,"Dùng ok, trơn mượt, xài rất tốt như trong quảng cáo",1
2904508,35723184,tai nghe phải chập chờn ko nghe được.,-1
2904508,35723184,Tiki hỗ trợ đổi hàng trước tết giùm.,-1
3948285,35723184,"dùng tai nghe rất tốt 
âm thanh rõ ràng 
nhưng nhiều lúc vẫn bị rè",0
4845396,35723184,tốt mẫu mã rất xịn nghe cùng êm tai,1
2774305,35723184,giao hàng không đúng màu đặt hàng màu hồng giao màu vàng,-1
3589820,35723184,tai nghe này em mua về r mà chỉ nghe được 1 bên còn 1 bên ko nge được,-1
3895765,35723184,Mình mua màu xanh lá.,0
3895765,35723184,Giao hàng đúng màu nhưng không kết nối được,-1
3036047,35723184,"đúng màu, âm thanh chuẩn, nhưng dây sạt đi kèm củ thậm trí ko sạt được",0
4300154,35723184,"Mình mới thử phone nghe được 1 bên tai, còn 1 bên Ko nghe được",-1
3399474,35723184,Sp lúc kết nối được lúc kết nối không được mong tiki đổi hàng ạ,-1
3308756,35723184,"Giao hang bi lỗi,tiki đôi lại hàng thi hôp bi trầy,cu..thoii lo mua thi sài...",-1
3358149,35723184,sp không có những nút bấm chuyển bài và nghe cuộc gọi như quảng cáo.,-1
4707924,35723184,Chất lượng ok. giao hàng đúng màu.,1
4361428,35723184,tốt nhưg vận chuyển đến sản phảm bị hư cần chú ý thêm,1
4934195,35723184,vì vào youtube nghe đc 2 3 giây thì đứng xong lại bị nữa,0
2846939,35723184,Tiki koi đổi hàg dùm mình ạ chứ mới mua hôm qa nay bị hư 1 bên tai rồi ạ,-1
5121969,35723184,nghe nhỏ quá và sạc không vô nữa.quá kém chất lượng,-1
4908558,35723184,sản phẩm quá tệ.,-1
4908558,35723184,chỉ nghe đc 1 tai.,-1
4908558,35723184,pin thì xài k đc 1h.,-1
3658062,35723184,"Giao đúng màu, dễ thương, giao hàng nhanh",1
5258822,35723184,hư 1 bên ko sài đc thẩt vọng,-1
4434661,35723184,"rất tốt mẫu mã đẹp
cho ad 5. sao
giao hàng rất đúng giờ",1
2958765,35723184,"Sản phẩm sài rất tốt
Ko chục chặc ko j cả
Anh shipper rất nhiệt tình",1
5379445,35723184,tai nghe lúc được lúc không chất lương âm thanh kém,-1
4126608,35723184,tai nghe kg sáng đèn đổi đc kg ban.,-1
4126608,35723184,mới nhận hàng kg nghe đc,-1
3722943,35723184,Nhận hàng xong nghe nhạc khoản 30p sau hỏng 1 tai bên phải liền,-1
5452866,35723184,Hàng một bên tai nghe được còn một bên thì không!,-1
3336882,35723184,"Tiki giúp em xem lại sản phẩm, sản phẩm chỉ nghe được 1 bên tai",-1
4928390,35723184,Không biết làm điện thoại bằng tai nghe Bluetooth đó,-1
3772435,35723184,tai bên trái không nghe được :(( mong được đổi trả ạ :((,-1
4115737,35723184,"Khi chơi  game ko đeo đc 
Bật bluetooth lên là tự thoát game",-1
3287690,35723184,"Kết nối không ổn định, hay bị mất kết nối khi chuyển động",-1
3751859,35723184,"Tai nghe kg thấy đèn 
Nghe đc 1 tai nx",-1
4024002,35723184,tai nghe của mình đã ko nghe đc mong tiki sẽ đổi lại ạ.,-1
5220094,35723184,tai nghe khi nghe 2 bên đi bộ hay bị ngắt kết nối,-1
4546023,35723184,"Chỉ nghe được 1 bên
Mong tiki đổi lại giúp mình ạ",-1
4080847,35723184,sản phẩm ngon giao hàng nhanh dùng rất tốt tin nhất tiki,1
3102200,35723184,sản phẩm quá tệ .,-1
3102200,35723184,bên nge được .,-1
3102200,35723184,bên ko nge dc.,-1
3102200,35723184,mong manh dễ vỡ,-1
4257176,35723184,Tai nghe nghe chỉ được 1 bên,-1
5604449,35723184,"mua 2 cái 1 cái thì ổn , một cái thì kém quá",-1
2860483,35723184,Quá tốt ko còn cái gì để phản hồi lại nữa nhưng ko bik cách xài,1
4385108,35723184,"Kết nối kém, bị lỗi 1 tai nghe.",-1
4385108,35723184,Âm thanh tạm tạm.,0
3678774,35723184,Tai nghe đúng màu đặt nhưng một bên nghe to một bên bé,-1
4300668,35723184,rất tệ mau hết pin và kết nối không được tốt,-1
3108338,35723184,"Sản phẩm sử dụng rất ok, giao hàng nhanh chóng , nge rất iêm",1
4595734,35723184,Tai phone mình bị lỗi 1 tai mong được đổi lại,-1
3749278,35723184,Chất lượng khá tệ!,-1
3749278,35723184,Nên thêm tiền mua loại tốt hoen,-1
3646276,35723184,Đưa đít sạc k vừa lấy gì mà xài.,-1
3646276,35723184,Làm ăn thế đấy,-1
2791089,35723184,Nghe ổn những k hiểu s kết nối 2 cái nhưng chỉ nghe đc 1 bên🧐,-1
4143535,35723184,"Hàng tốt, đẹp, giao nhanh",1
5210577,35723184,sau nghe đuoc co 1 ngay no bi di khong nghe duoc nua,-1
5175642,35723184,"Hàng ok chất lượng tốt, ngon trong tầm giá",1
4995328,35723184,đặt hôm nay mai có...mình thích tiki rồi đó,-1
3925452,35723184,"Bluetooth không ăn, sạc pin không vô.",-1
3925452,35723184,Đã trả hàng!,-1
5201953,35723184,quảng cáo là i12 nhưng lại là oppo F5yourth,-1
5574751,35723184,hàng  khá tốt .,-1
5574751,35723184,nhưng không giống airpod,-1
4874791,35723184,Người thông minh thì rất hài lòng nhé 🤪,1
5505482,35723184,sp chỉ nghe đc 1 bên sau 5 phút mở hộp,-1
4410607,35723184,Tai nghe bị hỏng 1 bên.,-1
4410607,35723184,Yêu cầu đổi lại sp,-1
4529348,35723184,hàng vừa về em sạc thì lại 0 vô là sao ạ,-1
5610582,35723184,"nghe hay
cực kì hài lòng
giao hàng nhanh",1
4918442,35723184,mao hết pin nge nhạc chỉ đc 1h là hết pin,-1
5589910,35723184,Hàng Chất lượng rất tốt ạ 😊😊,1
5299592,35723184,nghe hơi k hay.....âm thanh nhạc k êm lắm,-1
3373768,35723184,Tai nghe nó bị lỗi 1 bên tai giờ phải làm sao vậy??,-1
3373768,35723184,?,0
3433190,35723184,"Nghe tốt, đẹp, màu đẹp...",1
3326824,35723184,"Pin kém , lắp hộp lỏng lẻo.",-1
3326824,35723184,Nói chung là thất vọng,-1
3149115,35723184,"loa hơi bị rè
mình thích nhất là nó cảm ứng cho 4 nha",0
3236532,35723184,"Tai nghe thiếu dây sạc, lúc kết nối được lúc không",-1
4850377,35723184,Hàng bị lỗi k xài được..mất tiền oan,-1
4956147,35723184,Không kết nối được với điện thoại,-1
3286090,35723184,Tai nghe hỏng 1 bên ko nghe đc.,-1
4908449,35723184,tai nghe chỉ nghe đc một bên đối vs oppo,-1
3335249,35723184,ngoài hơi hay bị dừng ra thì nói chung ok vs giá tiền,-1
3092848,35723184,"Chỉ kết nối được 1 cái , haz............................",-1
3644671,35723184,Sài OK lắm nên cải thiện bin lâu hơn là được,0
4572365,35723184,giao hơi chậm .,-1
4572365,35723184,hàng đẹp gói rất kĩ 👌,1
5056928,35723184,"Giao đúng hạn, đúng màu, giá phù hợp",1
3688527,35723184,Buồn!,-1
3688527,35723184,Mua i12 mà giao i11.,-1
3688527,35723184,Thôi thì cứ dùng thôi!,0
5286781,35723184,k có hộp sạc đi cùng như quảng cáo,-1
5531757,35723184,sản phẩm chỉ xài được một bên,-1
4262415,35723184,hư một bên rồi shop ơi đổi lại đc hông,-1
4110408,35723184,"Nghe 1 lúc chỉ đc 1 tai,nhà cung cấp tệ quá",-1
4890795,35723184,tôi mún trả lại hàng vì không nghe đc,-1
5270348,35723184,Hãy mua thử,0
3754088,35723184,kết nối xong thấy lỗi bên tai trái.Chán luôn,-1
4384215,35723184,xài được nhưng sạc pin không được🙂,-1
5197699,35723184,hàng rất ok,1
4962946,35723184,không Sài đc,-1
4469219,35723184,nghe rất êm tai,1
4954718,35723184,bị lỗi sạc ko vào.,-1
4954718,35723184,kết nối ko đc,-1
5290608,35723184,rat nhanh het pin sau khi đã sax đầy,-1
5595079,35723184,mua về 1 tai.bị rè và k dùng dc,-1
5580678,35723184,tại sao chỉ cháy đèn 1 bên !?,-1
5580678,35723184,?,0
5003410,35723184,Thất vọng một bên tai nghe bi off .,-1
3240597,35723184,Mua về 1 tai nghe được còn 1 tai không nghe là sao,-1
3398752,35723184,cho em hỏi sao mà kết nối đc có 1 bên vậy ạ,-1
3516551,35723184,Sản phẩm rất tốt.,1
3516551,35723184,Chú giao hàng nhiệt tình,-1
3221458,35723184,"Sao mau hết pin vậy
Mới sạc mà đã gân hết pin",-1
3906376,35723184,Khá là ổn cũng hợp lí so với giá tiền,1
5438087,35723184,hàng bị hỏng khi vừa giao tới,-1
3484857,35723184,Nghe thì rất êm hàng đẹp mà mau hết pin quá,0
4521414,35723184,Nghe ổn thời gian nghe được hơi ít,0
3655366,35723184,"nghe nhỏ và rè, âm thanh kém, màu hết pin!",-1
3653778,35723184,"San pham tuyet voi, pin sử dụng đc rất lâu.",1
5369165,35723184,"OK không có vấn đề, auto tốt",1
4101097,35723184,Đặt 2 cái màu đen mà ra 1 đen 1 hồng,-1
2942217,35723184,Tai sao ko có cai nào sạc được vây 2 cái r nhe tiki,-1
3652134,35723184,hàng dùng ổn anh shipp giao hàng thân thiên,-1
4977993,35723184,sạc thì phải sạc như nào ạ!,0
4977993,35723184,?,0
3378678,35723184,Vì tui mua về mà xó một tai nghe được thôi,-1
5433601,35723184,Tai nghe một bên k nghe đc :)),-1
3195148,35723184,Cái này nhah hết bin lm ghé dk 20’ thì lai sac,-1
3548348,35723184,Đúng màu đúng loại nhưng nghe hơi nhỏ,-1
5050309,35723184,hay bị mất kết nối vs dt...,-1
5156129,35723184,sản phẩm chất lượng tốt,-1
5280420,35723184,"Giao hàng tốt, chất lượng",-1
5394576,35723184,"nhanh hết pin
kết nối kém",-1
4570402,35723184,shipper không nhiệt tình cho lắm,-1
5362598,35723184,Hàng gì nghe 2 bài hết pin.,-1
3542402,35723184,Mua về r chất lượng sản phẩm k tốt,-1
4840361,35723184,Giao hàng nhanh.chất lượng ok,1
5227989,35723184,nghe rất dở bass ko có ....,-1
4954492,35723184,"Hàng giống hình, xài rất OK",1
3274541,35723184,Dùng được 2 ngày giờ thì 1 tai bị xịt,-1
4884094,35723184,"Sản phẩm tốt,chất lượng",1
4240001,35723184,Tại nghe thì k nghe được Buồn,-1
5577075,35723184,Lúc kết nối lúc không,-1
3833104,35723184,Chất lượng kém bị hư mất 1 tai,-1
4083097,35723184,Mới lấy về đã hư hết 1 bên,-1
3882825,35723184,Vì một bên tài Không nghe được,-1
3336007,35723184,"hàng hợp với giá tiền, nghe gọi tốt",-1
5112518,35723184,Nghe ko em lắm vẫn ù tai@,-1
3949625,35723184,chỉ nghe được một bên là saoo,-1
3536345,35723184,Mình thấy tai nghe của Shop khá ổn,1
3934730,35723184,Kết nối được 1 tai nghe thôi,-1
4828484,35723184,nge dược có một bên ạ,-1
4127316,35723184,tai nghe này đã bị lỗi rồi,-1
3812855,35723184,Sp như trong hình nghe rất êm tai,-1
3341271,35723184,"Hàng đẹp nghe êm tai,mình rất thích",1
5072558,35723184,cũng được 👍👍👍,0
3199629,35723184,sản phẩm rất đẹp và tốt hay nữa,1
5581501,35723184,bước đầu dùng ok,1
5512830,35723184,1tai nghe 1 tai ko nghe,-1
3576458,35723184,Chỉ là loại hàng tạm ổn thôi,0
3393643,35723184,mới mua mà bị hỏng 1 bên tai rồi,-1
3333611,35723184,Dùng chỉ được một bên là phải,-1
3143518,35723184,hàng giống hình.đóng gói cẩn thận,1
3224009,35723184,Sản phẩm có thể sự dụng được,1
4624461,35723184,1 tai nge to 1 tai nge nhỏ,-1
5058341,35723184,san pham qua tuyệt voi,1
5604404,35723184,nghe tốt lắm ạ,1
3583283,35723184,rất rất đẹp đóng gói kĩ .,1
3946169,35723184,Nghe đc 1 hôm đã cháy rồi,-1
3912611,35723184,Minh rất hai Long ve san pham,1
4879740,35723184,đánh giá cho 5sao lun,1
3964045,35723184,"1 tai nghe ổn, 1 tai bị rè",-1
4709447,35723184,kết nối chập chờn,-1
3342628,35723184,Rất tốt rất vui lòng rất ưng,1
3482810,35723184,cũng chỉ nghe được có 1 bên,-1
5400241,35723184,sạc pin hơi lâu,-1
3361378,35723184,Hàng chất lượng còn rẻ nữa,1
3543215,35723184,không thấy đèn rồi sao xài,-1
5526614,35723184,Giao hàng chậm,-1
3575778,35723184,Sao mình kết nối kg dk vậy,-1
3388382,35723184,Mình nhận đk hàng đk nhé shop,0
3563071,35723184,Hàng như hình xài rất tốt,1
5212323,35723184,ok với tầm giá,-1
5428854,35723184,hàng okie phết,1
3472767,35723184,mua về thì nghe được 1 bên,-1
4162027,35723184,sao tai nghe mà k nghe dc,-1
3235629,35723184,Tiki hỗ trợ đổi hàng giúp em,-1
4147759,35723184,một tai nghe ko được,-1
3300152,35723184,Fwdhgsmsnhfndntndmdfdymsngmmgdmhdmgs,0
4021458,35723184,Mua về sạc không lên.,-1
4500903,35723184,Tai nghe rất êm nhé,1
3410813,35723184,"Hàg tốt, đúg như quản cáo",1
4595858,35723184,Nghe 3 hôm bị lỗi,-1
3622430,35723184,oke rất vừa lòng.^^^^^^^^,1
5170285,35723184,dùng rất tốt,1
3488801,35723184,Ok đc ổn dunvf tốt tks shop,1
4854670,35723184,cũng khá là ok..,1
3221163,35723184,Cực hoài lòng về sản phẩm,1
5475801,35723184,Pin quá yếu,-1
3370001,35723184,"Tot nha, mau sac dc, nghe kha tot",1
5401019,35723184,cũng được,0
5102508,35723184,Nghe nhỏ quá,-1
4275664,35723184,nghe đc 1 bên thôi,-1
3292688,35723184,1 bên tai nghe ko nghe được,-1
5548131,35723184,bị chạm,-1
5001298,35723184,sp rất ok ạ,1
3629538,35723184,Tay nghe cung duoc duoc ha,-1
5388656,35723184,dùng tốt,1
3725301,35723184,dùng chưa đc 3 ngày,0
3242555,35723184,Tạm ổn...................,0
3821898,35723184,Cực kỳ hài lòng,-1
5257946,35723184,Cũng đc,0
5385543,35723184,hàng ok,0
3721224,35723184,"ok,hợp giá tiền.",0
4656412,35723184,Tai nghe ổn,1
3688722,35723184,Chán nghe đc 1 tai,-1
5077038,35723184,rất ok,1
4600688,35723184,Ok đc 👌,1
3685556,35723184,Tai nghe khá đc,1
4021399,35723184,Thất vọng,-1
3820990,35723184,Nhanh hết pin,-1
5464017,35723184,ok,1
5291040,35723184,Vip,1
4746106,35723184,ko êm.,-1
4383762,35723184,nghe ổn,0
4284605,35723184,qua tệ,-1
5050336,35723184,t,0
4221721,35723184,khá ok,1
4412948,35723184,OK,1
4048364,35723184,Good,1
4203967,35723184,Ok,1
4541483,1600005,"- Thứ nhất là tai nghe màu trắng thì đề là màu bạc ( Không hiểu phân biệt màu kiểu gì )
- Chất lượng tai nghe so với con tai nghe khác cùng loại.",-1
4541483,1600005,- Dây mỏng và ngắn hơn so với cùng loại mua ở cửa hàng khác.,-1
4541483,1600005,"( Có hình so sánh kèm )
Nếu bạn mua để chống cháy và không muốn ra ngoài giữa mùa dịch này thì đây cũng là một lựa chọn có thể chấp nhận được!",0
1963287,1600005,1,0
1963287,1600005,"Có nhiều màu cho bạn lựa chọn
2. độ cản âm tốt.",1
1963287,1600005,"Khi nghe âm thanh bên ngoài giảm đi khá nhiều, âm lớn chút thì gần như ko nghe thấy.",-1
1963287,1600005,3,0
1963287,1600005,"Vì là cao su nên nhét vào tai mềm
4. ko có phần tăng/ giảm âm lượng trên tai nghe.",-1
1963287,1600005,5. đc tặng kèm đôi cao su nhét tai thay thế,0
1835850,1600005,"sài đc 2  tuần, mua lúc sale còn 99k, thật ra mình mua đúng dịp sale chứ mắc hơn vẫn mua, tai nghe êm, mình xài tai nghe nhiều thấy tai này chất liệu cao su mỏng ít đau tai, ngang sony 300k ở Tgdd , có 3 nút tai s,m,l để lựa chọn phù hợp vs tai, dây điều chỉnh có thu mic, pause, nhưng k có tăng giảm âm, giá cả đc, sản phẩm đẹp chắc chắn, với ng hay phá tai nghe như mình thì cái này quá ổn, bền đẹp, mục đích mình là nghe phim thôi :))",1
2439972,1600005,"Về chất lượng sản phẩm:
- Tai nghe ổn, âm thanh to rõ, nghe đều cả hai bên và chất lượng xứng đáng với tầm giá
- Nhạc nền hơi lớn hơn giọng ca sĩ nhưng cũng không đáng kể, bù lại cảm giác nghe rất rõ các loại nhạc cụ
- Có tem nhãn nguyên seal, có mác QR để kiểm tra hàng thật, xuất xứ rõ ràng
Về dịch vụ của Tiki:
- Giao hàng siêu nhanh, mình đặt lúc 9h30 tối hôm qua mà trưa nay đã có
- Shipper thân thiện, hàng được đóng gói kỹ càng, không bị móp méo
Nhìn chung thì mình rất hài lòng với sản phẩm này, sẽ tiếp tục ủng hộ Tiki vào lần sau.",1
1852598,1600005,"Mình mới nhận tai nghe hôm nay, tai nghe phù hợp tầm giá nghe to rõ mới dùng nên chưa có thời gian cảm nhận hết.",0
1852598,1600005,Dịch vụ của Tiki: Giao hàng nhanh(Đêm ngày 7/10 rạng ngày 8/10 đặt mà 10h ngày 9/10 đã nhận được hàng cho dù chọn giao hàng tiết kiệm).,0
1852598,1600005,Sản phẩm được đóng gói kĩ càng cẩn thận(Hộp s.phẩm nhỏ mà được khuyến mãi bọc trong hộp TIKI to gấp 20 lần ;) TIKI quá cẩn thận luôn).,0
1852598,1600005,Sản phẩm đầy đủ ba bộ lót tai đi kèm.,0
3741548,1600005,"Với mức giá hơn 100k thì như này là quá ổn rồi, tai mình nhỏ nên có thể đổi được nút nghe.",1
3741548,1600005,"Màu trắng rất đẹp, mới xài được vài tháng nhưng thấy rất ok, những ai không quá chú trọng vào âm nhưng vẫn có nhu cầu nhe nhạc, xem phim, thậm chí nghe ASMR thì cũng rất tốt.",1
2683468,1600005,Sản phẩm tốt trong tầm giá.,1
2683468,1600005,"Đây là cái thứ 2 mình mua (cái trước dùng 2 năm rồi nhưng vẫn tốt, người nhà cần nên tặng rồi mua lại cái này).",1
2683468,1600005,"Cũng có 2-3 lần bỏ quên trong túi áo rồi mang đi giặt, hên là vẫn dùng bình thường.",0
2683468,1600005,Có mã quét QR hàng chính hãng nên cũng yên tâm.,0
2683468,1600005,Tuy là hàng giá rẻ nhưng so ra vẫn hơn mấy cái giá rẻ thương hiêu TQ lạ ở mấy store.,1
5598467,1600005,"Đầu tiên về khoản giao hàng, thời gian nhanh hơn dự kiến trên app
Sản phẩm còn nguyên tem mác
Tai nghe ổn so với tầm giá, có các nút với kích cỡ khác nhau để mọi người chọn
Phần dây có khả năng chống rối
Mình là người sử dụng tai nghe với mục đích cơ bản thôi nên nhìn chung sản phẩm đáp ứng đủ nhu cầu của mình",1
2872118,1600005,Sản phẩm chính hãng của DGW.,0
2872118,1600005,"Chất lượng thì miễn bàn rồi, con này là tốt nhất trong tầm gia của nó, từ thiết kế cho đến phần âm thanh.",1
2872118,1600005,"Dù biết màu sáng mau dơ, nhưng không cưỡng được vẻ đẹp với màu xanh ngọc của nó.",0
2608257,1600005,Mình dùng tai nghe này cho Iphone 5s nghe rất êm tai.,1
2608257,1600005,Với tầm giá này thì nên mua.,1
2608257,1600005,"Trước đây mình dùng tai nghe iphone giá 150k nhưng có lẽ ko bằng được tai nghe này về chất lượng âm thanh ( có lẽ là hàng fake)
Tuy nhiên 1 nhược điểm là ko có nút tăng giảm âm thanh, nhưng cũng không vấn đề gì cả.",1
2608257,1600005,Tóm lại rất đáng mua 🤗,1
4538249,1600005,"Gói hàng ổn, thời gian giao hàng đúng dự kiến, tai nghe của mình bị lỗi nút play/pause, ko hiểu vì sao mình đã khởi động lại máy mà vẫn ko dùng được nút đó, (nhưng mic thì vẫn ngon, hơi khó hiểu), Tiki giải quyết nhanh chóng đơn trả, lần đầu mua nhưng rất hài lòng với dịch vụ của Tiki 👍 
Tai nghe âm bass to, có khi lấn giọng ca sĩ, nhưng mà nghe phê, với giá này thì quá đỉnh luôn.",1
4538249,1600005,"Dây mỏng quá sợ gãy, nên mua thêm đồ quấn vào cho chắc chắn 
(ảnh lấy đại :v )",-1
2505654,1600005,"- Giao hàng nhanh, 2 ngày là nhận được dù mình ở tỉnh.",0
2505654,1600005,"- Đóng gói cẩn thận, quá có tâm, đúng là Tiki
- Chất lượng gia công tốt
- Chất âm ổn định, có bass, không được sâu lắm nhưng không thể đòi hỏi hơn, nếu chỉ nghe bình thường thì quá tốt.",1
2038436,1600005,"Hàng tồn kho lâu ngày, bẩn và trầy xước nhiều, ko có tem bảo hành của nhà phân phối, chất lượng âm thanh quá tệ, bass nhiều ù ù trả ra cái gì cả, dây thì mỏng dính như sợi chỉ, đóng gói sơ sài ko có bọc lót gì hết, giao hàng quá lâu.",-1
3830560,1600005,"Thấy nhiều người mua mình cũng mua nghe thử vì tai nghe cũ đã hư, chưa có xiền sắm con xịn nên mua con này sài đỡ, check mã vạch chính hãng, có nhiều miếng đệm để chọn vừa với tai nghe.",1
3830560,1600005,"Âm thanh thì theo cá nhân mình thì ở mức trung bình khá, hàng rẻ thì không yêu cầu hơn được.",0
3830560,1600005,Ai cần hàng rẻ mà chất lượng nghe tạm thời thì nên mua.,0
3415182,1600005,review của một đứa dùng tai nghe này được 9 tháng.,0
3415182,1600005,"Mn cân nhắc khi mua, vì cứ dùng khoảng 2 tháng là tai nghe sẽ có vấn đề, như mình chẳng hạn.",-1
3415182,1600005,Ban đầu dùng thích lắm nhưng sau 2 tháng tự dưng bị hỏng 1 bên tai.,-1
3415182,1600005,mình gọi cho tiki đi bảo hành thì bảo hành tận 1 tháng trời lận.,-1
3415182,1600005,"Trong 1 tháng đó mình lại mua thêm 1 cái nữa vì mình rất cần tai nghe, cái tai nghe mới này dùng 2 tháng thì nó bị hỏng tiếp một bên tai!?.",-1
3415182,1600005,"Chán quá mình bỏ luôn và lôi cái tai cũ đã fix ra dùng, nhưng dùng cái tai cũ được nửa tháng thì nó lại bị hỏng 1 bên tai.",-1
3415182,1600005,mình chả hiểu tại sao luôn.,-1
3415182,1600005,bây giờ mình gọi cho tiki để bảo hành cả 2 tai nghe luôn.,-1
3415182,1600005,thực sự hơi thất vọng,-1
2118217,1600005,"Khẳng định luôn Trong tầm giá 100k con này là vô đối (sét về chất lượng âm thanh)
Điểm trừ duy nhất là dây hơi mỏng 
Âm bass kéo hơi dài
Ai mua mà cái phần khung là nhựa thì là đời cũ 2016 hoặc là fake nhé
Còn trang này bán đời 2017 real khung là kim loại (hợp kim nhôm) 
Đã mua và test rất ngon",1
3180893,1600005,"model giống model miêu tả, tuy nhiên ko được tặng kèm nút tai như những người mua khác, hộp còn nguyên bao kiện, âm thanh nghe tốt, nút tai mềm.",-1
3180893,1600005,"Giao hàng nhanh
Chỉ là trải nghiệm ko giống với những người mua khác nên hơi buồn 1 tẹo",-1
2745135,1600005,Độ cản âm tốt.,1
2745135,1600005,"Khi nghe âm thanh bên ngoài giảm đi khá nhiều, âm lớn chút thì gần như ko nghe thấy.",-1
2745135,1600005,"Cao su nhét vào tai mềm
Dc tặng kèm đôi cao su nhét tai thay thế
Chất lượng gia công đẹp
Dây mỏng nên tìm nhựa quấn vào cho chắc chắn.",0
2936194,1600005,Hàng này rất tốt mua về á nằm ngủ vừa đeo hơi bị cấn tai một chút nhưng ko thành vấn để mà đc cái là cực bền ngồi lên dặm lên có lúc để trong quên trong quần á giặt luôn quên lấy ra mà vẫn nghe tốt bình thường ( chắc do hên 😂😂 ) nói chung lại là hàng ok mà à bass nó hơi bị một chút chói tai ko biết là vì vận chuyển hay sao ( hàng rất tốt ) 👌🏻😘,1
1964391,1600005,Sản phẩm vừa ý. mua ngay đợt sale nên chỉ còn 99k.,1
1964391,1600005,cản tập âm ổn.,-1
1964391,1600005,"vừa tai, gắn vào tai vừa, ko bị rơi ra.",1
1964391,1600005,giao hàng thì quá tuyệt.,0
1964391,1600005,giam rất nhanh và hàng được gói trong hộp rồi gói chống sốc các kiểu.,0
1964391,1600005,chịu ?,0
1964391,1600005,?,0
2656910,1600005,"dù chỉ khoảng 100 nghìn thôi nhưng chất lượng có thể nói là đáng để đặt kì vọng, bền, mình mua từ 3/7/2019 đến 19/11/2019 vẫn còn dùng tốt.",1
